t_s,I_exp_A,V_exp_V,SOC,Qcell[Ah],T_exp_degC,TopCellTemp[degC]
3211.917,3.722147458,4.028182388,0.755559992,-1.099980036,25,25
3216.917,3.721492035,4.029524924,0.756708675,-1.094810963,25,25
3221.916,3.720181189,4.030675669,0.757856466,-1.089645903,25,25
3226.916,3.718214919,4.032209995,0.759004331,-1.084480511,25,25
3231.916,3.71624865,4.033552531,0.76015177,-1.079317037,25,25
3236.916,3.715593227,4.034895066,0.761298715,-1.074155781,25,25
3241.916,3.714282381,4.036429393,0.76244518,-1.068996688,25,25
3246.916,3.712316112,4.037771929,0.763591193,-1.063839632,25,25
3251.916,3.711660689,4.039114464,0.764736851,-1.05868417,25,25
3256.916,3.710349843,4.040457,0.76588239,-1.053529246,25,25
3261.916,3.709038997,4.041799536,0.767027356,-1.048376899,25,25
3266.916,3.707072728,4.043142071,0.768171806,-1.043226874,25,25
3271.916,3.705761882,4.044868189,0.769315959,-1.038078182,25,25
3276.916,3.705761882,4.046210724,0.770459616,-1.032931726,25,25
3281.917,3.702484766,4.04755326,0.771603071,-1.02778618,25,25
3286.916,3.702484766,4.048895796,0.772745899,-1.022643453,25,25
3291.917,3.70117392,4.050430122,0.77388854,-1.017501568,25,25
3296.917,3.70117392,4.051964449,0.775030783,-1.012361475,25,25
3301.916,3.698552228,4.053306984,0.776172587,-1.007223357,25,25
3306.916,3.698552228,4.05464952,0.777314077,-1.002086655,25,25
3311.916,3.696585959,4.056183846,0.778455036,-0.99695234,25,25
3316.916,3.695275113,4.057526382,0.779595556,-0.991819997,25,25
3321.916,3.693308844,4.058868918,0.780735783,-0.986688978,25,25
3326.916,3.692653421,4.060403244,0.781875471,-0.981560381,25,25
3331.916,3.690687152,4.061937571,0.78301482,-0.976433309,25,25
3336.916,3.690031729,4.063280106,0.784153873,-0.97130757,25,25
3341.916,3.68806546,4.064622642,0.785292537,-0.966183584,25,25
3346.916,3.686754613,4.066156969,0.786430547,-0.96106254,25,25
3351.917,3.685443767,4.067691295,0.787568381,-0.955942287,25,25
3356.916,3.68609919,4.069033831,0.788705712,-0.950824296,25,25
3361.916,3.683477498,4.070376366,0.789842788,-0.945707455,25,25
3366.916,3.682166652,4.071718902,0.790979291,-0.940593191,25,25
3371.916,3.680855806,4.073061438,0.792115604,-0.935479784,25,25
3376.916,3.67954496,4.074595764,0.793251494,-0.930368275,25,25
3381.916,3.678889537,4.0759383,0.794387018,-0.92525842,25,25
3386.916,3.676923268,4.077280836,0.795522056,-0.920150747,25,25
3391.917,3.675612422,4.078815162,0.796656898,-0.915043958,25,25
3396.916,3.673646153,4.080157698,0.797790936,-0.90994079,25,25
3401.916,3.67299073,4.081500233,0.798924728,-0.904838725,25,25
3406.916,3.672335307,4.082842769,0.800058237,-0.899737932,25,25
3411.916,3.670369037,4.084185305,0.80119147,-0.894638387,25,25
3416.917,3.669713614,4.08552784,0.802324504,-0.889539733,25,25
3421.916,3.668402768,4.086870376,0.803456728,-0.884444724,25,25
3426.915,3.666436499,4.088212912,0.8045886,-0.879351302,25,25
3431.916,3.665125653,4.089363657,0.805720403,-0.874258186,25,25
3436.916,3.663814807,4.090706192,0.806851571,-0.869167933,25,25
3441.916,3.663159384,4.092240519,0.807982331,-0.864079511,25,25
3446.916,3.661848538,4.093391264,0.809112874,-0.858992067,25,25
3451.916,3.659882269,4.094733799,0.810242751,-0.853907618,25,25
3456.916,3.660537692,4.096076335,0.811372566,-0.848823453,25,25
3461.916,3.658571423,4.097418871,0.812501965,-0.843741156,25,25
3466.916,3.657916,4.098569615,0.81363104,-0.838660322,25,25
3471.916,3.656605153,4.09972036,0.814759878,-0.833580551,25,25
3476.916,3.654638884,4.101254687,0.815888185,-0.828503168,25,25
3481.916,3.653983461,4.102405432,0.817016256,-0.823426849,25,25.01
3486.916,3.653983461,4.103747967,0.81814395,-0.818352225,25,25
3491.916,3.652017192,4.104898712,0.819271514,-0.813278187,25,25
3496.916,3.650706346,4.106049457,0.820398479,-0.808206842,25,25
3501.916,3.650706346,4.107200202,0.821525321,-0.803136057,25,25
3506.916,3.648740077,4.108350947,0.822651602,-0.798067792,25,25
3511.916,3.648740077,4.109693482,0.823777879,-0.792999544,25,25
3516.916,3.646773808,4.110652437,0.824903875,-0.787932564,25,25
3521.916,3.646118385,4.111611391,0.826029246,-0.782868393,25,25
3526.917,3.644807539,4.112762135,0.827154603,-0.777804286,25,25
3531.917,3.643496693,4.11391288,0.828279491,-0.772742292,25,25
3536.916,3.642185847,4.115063625,0.829403973,-0.76768212,25,25
3541.916,3.641530424,4.11621437,0.830528254,-0.762622856,25,25
3546.916,3.641530424,4.117173324,0.831652214,-0.757565037,25,25
3551.916,3.640875,4.118324069,0.832775954,-0.752508206,25,25
3556.916,3.639564154,4.119474814,0.833899495,-0.747452271,25,25
3561.916,3.638908731,4.120241977,0.835022576,-0.742398408,25,25
3566.915,3.638253308,4.121200931,0.836145375,-0.737345814,25,25
3571.916,3.636287039,4.122159885,0.837268208,-0.732293065,25,25
3576.916,3.636287039,4.122927048,0.838390494,-0.727242776,25,25
3581.916,3.634976193,4.124077793,0.839512529,-0.722193619,25,25
3586.916,3.634976193,4.124844956,0.840634458,-0.71714494,25,25
3591.916,3.633009924,4.125803911,0.841756118,-0.712097467,25,25
3596.916,3.632354501,4.126571074,0.842877421,-0.707051604,25,25
3601.916,3.632354501,4.127338237,0.843998729,-0.702005717,25,25
3606.916,3.631043655,4.1281054,0.845119593,-0.696961833,25,25
3611.916,3.631043655,4.129064354,0.846240312,-0.691918594,25,25
3616.916,3.629732809,4.129831518,0.847360879,-0.686876043,25,25
3621.916,3.629077386,4.13040689,0.848481192,-0.681834635,25,25
3626.916,3.628421963,4.131174053,0.849601294,-0.676794177,25,25
3631.916,3.62776654,4.131941216,0.850720978,-0.671755598,25,25
3636.916,3.62776654,4.13270838,0.851840794,-0.666716429,25,25
3641.916,3.625800271,4.133475543,0.852960174,-0.661679219,25,25
3646.916,3.626455694,4.133859125,0.854079504,-0.656642233,25,25
3651.916,3.625144847,4.134626288,0.855198696,-0.651605866,25,25
3656.916,3.625144847,4.135009869,0.856317675,-0.646570462,25,25
3661.916,3.625144847,4.135968823,0.857436511,-0.641535703,25,25
3666.916,3.623178578,4.136544196,0.858555229,-0.636501469,25,25
3671.917,3.624489424,4.136927778,0.859673918,-0.631467368,25,25
3676.917,3.623178578,4.137694941,0.860792193,-0.626435132,25,25
3681.916,3.622523155,4.138270313,0.861910133,-0.621404401,25,25
3686.916,3.621867732,4.138653895,0.863028131,-0.616373413,25,25
3691.916,3.621212309,4.139421058,0.864145954,-0.611343205,25,25
3696.916,3.620556886,4.13980464,0.865263838,-0.606312729,25,25
3701.916,3.620556886,4.140380012,0.866381455,-0.601283454,25,25
3706.916,3.619901463,4.140955385,0.86749874,-0.596255668,25,25
3711.917,3.620556886,4.141530757,0.868616101,-0.591227547,25,25
3716.916,3.61924604,4.142106129,0.869733037,-0.586201332,25,25
3721.916,3.618590617,4.142489711,0.87085016,-0.581174281,25,25
3726.917,3.617279771,4.143065083,0.871967197,-0.576147612,25,25
3731.916,3.617935194,4.143640456,0.873083718,-0.571123268,25,25
3736.916,3.616624348,4.144215828,0.874200123,-0.566099445,25,25
3741.916,3.617279771,4.14459941,0.87531645,-0.561075974,25,25
3746.916,3.616624348,4.145174782,0.87643282,-0.556052309,25,25
3751.916,3.616624348,4.145558364,0.877549053,-0.55102926,25,25
3756.916,3.615313502,4.146133736,0.878665071,-0.546007182,25,25
3761.917,3.615968925,4.146709109,0.879781162,-0.540984769,25,25
3766.916,3.614658079,4.14709269,0.880896752,-0.535964616,25,25
3771.916,3.614658079,4.147668063,0.882012338,-0.530944478,25,25
3776.916,3.614002656,4.148243435,0.883127905,-0.525924428,25,25
3781.916,3.614002656,4.148818808,0.884243161,-0.520905776,25,25
3786.916,3.61269181,4.149202389,0.885358501,-0.515886745,25,25
3791.916,3.61269181,4.149969553,0.886473419,-0.510869614,25,25
3796.916,3.611380964,4.150161343,0.887588305,-0.505852628,25,25
3801.916,3.611380964,4.150928507,0.888702906,-0.500836921,25,25
3806.916,3.610070117,4.151312088,0.889817408,-0.495821666,25,25
3811.916,3.610725541,4.151887461,0.890931837,-0.490806733,25,25
3816.917,3.610725541,4.152462833,0.892046323,-0.485791547,25,25
3821.916,3.610070117,4.152846415,0.893160337,-0.480778485,25,25
3826.916,3.608759271,4.153421787,0.894274473,-0.475764871,25,25
3831.916,3.608759271,4.15418895,0.895388331,-0.470752512,25,25
3836.916,3.608759271,4.154572532,0.896501988,-0.465741054,25,25
3841.916,3.607448425,4.155147905,0.897615691,-0.46072939,25,25
3846.916,3.608103848,4.155723277,0.89872921,-0.455718555,25,25
3851.916,3.606793002,4.156298649,0.899842493,-0.450708784,25,25
3856.916,3.606793002,4.156682231,0.900955607,-0.445699767,25,25
3861.916,3.606137579,4.157641185,0.902068673,-0.440690972,25,25
3866.917,3.606793002,4.158024767,0.903181692,-0.435682385,25,25
3871.916,3.604826733,4.158600139,0.904294352,-0.430675417,25,25
3876.916,3.603515887,4.159175512,0.905407085,-0.425668117,25,25
3881.916,3.60417131,4.159750884,0.906519386,-0.420662764,25,25
3886.916,3.603515887,4.160134466,0.907631628,-0.415657675,25,25
3891.916,3.602860464,4.16109342,0.908743655,-0.410653554,25,25
3896.916,3.602205041,4.161477001,0.909855462,-0.405650419,25,25
3901.916,3.600894195,4.162244164,0.910967169,-0.400647742,25,25
3906.916,3.602205041,4.162819537,0.912078651,-0.39564607,25,25
3911.916,3.600894195,4.1635867,0.913190163,-0.390644265,25,25
3916.916,3.600238772,4.163970282,0.914301374,-0.385643817,25,25
3921.917,3.598927926,4.164737445,0.915412489,-0.380643798,25,25
3926.916,3.598272503,4.165504608,0.916523142,-0.375645861,25,25
3931.916,3.598927926,4.166271772,0.917633747,-0.370648137,25,25
3936.916,3.598272503,4.166847144,0.918744341,-0.365650463,25,25
3941.916,3.59761708,4.167614307,0.919854685,-0.360653917,25,25
3946.916,3.596961657,4.16838147,0.920964845,-0.355658197,25,25
3951.916,3.596961657,4.169148634,0.922074833,-0.350663249,25,25
3956.916,3.595650811,4.169915797,0.923184603,-0.345669285,25,25
3961.916,3.595650811,4.17068296,0.924294251,-0.340675869,25,25
3966.916,3.593684541,4.171258333,0.925403472,-0.335684377,25,25
3971.916,3.593029118,4.172025496,0.926512681,-0.330692936,25,25
3976.916,3.593029118,4.172792659,0.927621554,-0.325703008,25,25
3981.917,3.592373695,4.173559822,0.92873057,-0.320712435,25,25
3986.916,3.591062849,4.174518776,0.929838793,-0.31572543,25,25
3991.917,3.589752003,4.17528594,0.930947246,-0.310737394,25,25
3996.916,3.58909658,4.176244894,0.932055079,-0.305752147,25,25
4001.917,3.58909658,4.177203848,0.933163059,-0.300766234,25,25
4006.916,3.587785734,4.177971011,0.934270416,-0.295783128,25,25
4011.916,3.587130311,4.178929965,0.935377668,-0.290800493,25,25
4016.916,3.585819465,4.18008071,0.936484887,-0.28581801,25,25
4021.917,3.587130311,4.180847873,0.937591811,-0.280836849,25,25
4026.916,3.584508619,4.181998618,0.938698412,-0.275857144,25,25
4031.916,3.584508619,4.182765781,0.939804748,-0.270878635,25,25
4036.916,3.583197773,4.183916526,0.940910649,-0.265902079,25,25
4041.916,3.581886927,4.185067271,0.942016506,-0.260925721,25,25
4046.916,3.581886927,4.186026225,0.943121973,-0.255951122,25,25
4051.916,3.580576081,4.18717697,0.944227389,-0.250976751,25,25
4056.916,3.579920658,4.188327715,0.945332425,-0.246004089,25,25
4061.916,3.579265234,4.18947846,0.946437254,-0.241032355,25,25
4066.917,3.577954388,4.190629204,0.947541762,-0.236062069,25,25
4071.916,3.576643542,4.191588158,0.948645649,-0.231094581,25,25
4076.916,3.575988119,4.192930694,0.949749484,-0.226127323,25,25
4081.917,3.575332696,4.19427323,0.950853164,-0.221160762,25,25
4086.916,3.57402185,4.195615765,0.951956255,-0.21619685,25,25
4091.916,3.573366427,4.19676651,0.953059191,-0.211233643,25,25
4096.916,3.571400158,4.198300837,0.954161672,-0.206272474,25,25
4101.916,3.570089312,4.199451582,0.955263709,-0.20131331,25,25
4103.878,3.570089312,4.200218745,0.95569612,-0.199367458,25,25
4103.888,3.570089312,4.200218745,0.955698273,-0.199357772,25,25
4103.895,3.556980851,4.200410536,0.95569974,-0.199351172,25,25
4108.892,3.429173358,4.200026954,0.956777262,-0.194502321,25,25
4113.891,3.325616517,4.200026954,0.957819574,-0.189811915,25,25
4118.891,3.243033214,4.200026954,0.958833553,-0.185249009,25,25
4123.892,3.150618565,4.200026954,0.959819582,-0.18081188,25,25
4128.891,3.079177453,4.200026954,0.960780583,-0.176487376,25,25
4133.892,3.001182111,4.200026954,0.961719122,-0.172263952,25,25
4138.892,2.931051846,4.200026954,0.962634201,-0.168146097,25,25
4143.891,2.855678196,4.200026954,0.963527294,-0.164127177,25,25
4148.892,2.790135891,4.200026954,0.964399527,-0.160202127,25,25
4153.891,2.724593587,4.200026954,0.965250468,-0.156372892,25,25
4158.892,2.659706706,4.200026954,0.96608099,-0.152635545,25,25
4163.892,2.592853556,4.200026954,0.966892038,-0.14898583,25,25
4168.892,2.53124379,4.200026954,0.967683435,-0.145424542,25,25
4173.891,2.469634024,4.200026954,0.968455678,-0.14194945,25,25
4178.892,2.408679681,4.200026954,0.969208532,-0.138561607,25,25
4183.892,2.352968722,4.200026954,0.969943617,-0.135253724,25,25
4188.892,2.295291494,4.200026954,0.970660097,-0.132029564,25,25
4193.892,2.233681728,4.200026954,0.971359069,-0.12888419,25,25
4198.892,2.183214154,4.200026954,0.972040741,-0.125816667,25,25
4203.891,2.12619235,4.200026954,0.972705481,-0.122825334,25,25
4208.892,2.073758506,4.200026954,0.973354187,-0.11990616,25,25
4213.892,2.02066924,4.200026954,0.973986104,-0.117062534,25,25
4218.891,1.977411319,4.200026954,0.974603107,-0.114286018,25,25
4223.892,1.92170036,4.200026954,0.975203747,-0.11158314,25,25
4228.892,1.875820747,4.200026954,0.975789372,-0.108947826,25,25
4233.891,1.825353173,4.200026954,0.976360443,-0.106378006,25,25
4238.892,1.776196445,4.200026954,0.97691626,-0.103876831,25,25
4243.892,1.732283101,4.199835163,0.977458071,-0.101438681,25,25
4248.892,1.68902518,4.200026954,0.977986227,-0.099061979,25,25
4253.892,1.642490144,4.200026954,0.97850049,-0.096747796,25,25
4258.892,1.601198493,4.200026954,0.979001386,-0.094493763,25,25
4263.891,1.565805648,4.200026954,0.979489913,-0.09229539,25,25
4268.892,1.517304343,4.199835163,0.979965456,-0.090155449,25,25
4273.891,1.480600653,4.200026954,0.980428249,-0.088072881,25,25
4278.892,1.44127527,4.200026954,0.980878382,-0.086047281,25,25
4283.891,1.406537849,4.200026954,0.981317647,-0.084070588,25,25
4288.891,1.369834159,4.200026954,0.981745419,-0.082145614,25,25
4293.892,1.329853353,4.199835163,0.9821622,-0.080270102,25,25
4298.892,1.301014739,4.200026954,0.982568592,-0.078441337,25,25
4303.891,1.259723087,4.199835163,0.98296259,-0.076668345,25,25
4308.892,1.232850743,4.199835163,0.983347215,-0.074937534,25,25
4313.892,1.200735014,4.199835163,0.983723228,-0.073245473,25,25
4318.892,1.167963862,4.200026954,0.984088901,-0.071599946,25,25
4323.891,1.139780671,4.200026954,0.984444484,-0.069999823,25,25
4328.891,1.105698673,4.200026954,0.984790966,-0.068440655,25,25
4333.891,1.080792597,4.200026954,0.985128492,-0.066921784,25,25
4338.892,1.05129856,4.200026954,0.985457631,-0.06544066,25,25
4343.892,1.022459946,4.200026954,0.985778221,-0.063998003,25,25
4348.891,0.997553871,4.200026954,0.986089937,-0.062595285,25,25
4353.892,0.972647795,4.200026954,0.986394079,-0.061226643,25,25
4358.891,0.946430873,4.199835163,0.986690371,-0.059893333,25,25
4363.892,0.922180221,4.199835163,0.986978688,-0.058595902,25,25
4368.891,0.898584991,4.199835163,0.987259548,-0.057332036,25,25
4373.892,0.874989762,4.200026954,0.987532919,-0.056101863,25,25
4378.892,0.851394532,4.200026954,0.987799306,-0.054903124,25,25
4383.892,0.832387264,4.200026954,0.988059584,-0.053731871,25,25
4388.892,0.811413726,4.199835163,0.988312964,-0.052591664,25,25
4393.892,0.796338997,4.200026954,0.988561236,-0.051474438,25,25
4398.891,0.767500383,4.200026954,0.988802261,-0.050389824,25,25
4403.891,0.750459384,4.199835163,0.989036498,-0.049335759,25,25
4408.892,0.732107538,4.199835163,0.989264836,-0.048308238,25,25
4413.892,0.709823155,4.199835163,0.989487385,-0.04730677,25,25
4418.892,0.695403848,4.199835163,0.989704278,-0.04633075,25,25
4423.892,0.679673695,4.199835163,0.989916936,-0.04537379,25,25
4428.892,0.662632696,4.199835163,0.99012353,-0.044444115,25,25
4433.892,0.648868812,4.200026954,0.990326011,-0.04353295,25,25
4438.892,0.629861544,4.199835163,0.99052269,-0.042647897,25,25
4443.892,0.616753083,4.199835163,0.990714679,-0.041783943,25,25
4448.891,0.598401238,4.200026954,0.990901664,-0.040942514,25,25
4453.892,0.588569892,4.200026954,0.991084629,-0.040119171,25,25
4458.892,0.572184316,4.199835163,0.991263171,-0.039315732,25,25
4463.892,0.557109586,4.199835163,0.991437852,-0.038529664,25,25
4468.891,0.544001125,4.199835163,0.991607779,-0.037764992,25,25
4473.892,0.53416978,4.199835163,0.991774029,-0.037016869,25,25
4478.892,0.519750473,4.199835163,0.991936306,-0.036286625,25,25
4483.891,0.505986589,4.199835163,0.992094977,-0.035572603,25,25
4488.892,0.493533551,4.199835163,0.992249132,-0.034878907,25,25
4493.892,0.485668474,4.199835163,0.99240073,-0.034196715,25,25
4498.891,0.473215437,4.200026954,0.992548155,-0.033533301,25,25
4503.891,0.463384091,4.200026954,0.992692499,-0.032883755,25,25
4508.892,0.454208168,4.199835163,0.99283415,-0.032246325,25,25
4513.892,0.441755131,4.200026954,0.992972358,-0.031624389,25,25
4518.892,0.430612939,4.199835163,0.993106578,-0.0310204,25,25
4523.892,0.422747862,4.199835163,0.993237823,-0.030429795,25,25
4528.891,0.414882786,4.200026954,0.99336688,-0.029849039,25,25
4533.891,0.402429748,4.199835163,0.993493141,-0.029280866,25,25
4538.892,0.39849721,4.199835163,0.993616622,-0.028725202,25,25
4543.892,0.385388749,4.199835163,0.993737385,-0.028181767,25,25
4548.892,0.378179095,4.199835163,0.993855053,-0.027652261,25,25
4553.892,0.370969442,4.199835163,0.993970497,-0.027132762,25,25
4558.892,0.35982725,4.199835163,0.994083539,-0.026624074,25,25
4563.891,0.353928443,4.199835163,0.994193645,-0.0261286,25,25
4568.891,0.345407943,4.199835163,0.994301563,-0.025642967,25,25
4573.891,0.337542867,4.199835163,0.994406919,-0.025168864,25,25
4578.892,0.330988636,4.199835163,0.994510432,-0.024703058,25,25
4583.891,0.325745252,4.200026954,0.994611785,-0.024246966,25,25
4588.892,0.318535599,4.199835163,0.994711236,-0.023799439,25,25
4593.892,0.313292214,4.199835163,0.994808749,-0.02336063,25,25
4598.892,0.30804883,4.199835163,0.994904926,-0.022927833,25,25
4603.892,0.29952833,4.199835163,0.994998682,-0.022505929,25,25
4608.891,0.2929741,4.199835163,0.995089752,-0.022096117,25,25
4613.891,0.28641987,4.199835163,0.995178851,-0.021695171,25,25
4618.892,0.283142754,4.199835163,0.995266779,-0.021299494,25,25
4623.892,0.275933101,4.199835163,0.995352607,-0.020913268,25,25
4628.891,0.270689717,4.199835163,0.995437229,-0.020532468,25,25
4633.891,0.266101755,4.199835163,0.995520041,-0.020159816,25,25
4638.892,0.260858371,4.199835163,0.99560122,-0.019794512,25,25
4643.891,0.25627041,4.199835163,0.995681244,-0.0194344,25,25
4648.891,0.251682448,4.199835163,0.995759485,-0.019082317,25,25
4653.891,0.243817372,4.200026954,0.995836239,-0.018736923,25,25
4658.891,0.237918564,4.199835163,0.995910566,-0.018402454,25,25
4663.892,0.235952295,4.199835163,0.995983766,-0.018073051,25,25
4668.891,0.232019757,4.199835163,0.996055925,-0.01774834,25,25
4673.892,0.228742642,4.199835163,0.996127222,-0.017427499,25,25
4678.892,0.222188411,4.199643372,0.99619713,-0.017112916,25,25
4683.892,0.219566719,4.199835163,0.996265553,-0.016805009,25,25
4688.892,0.216289604,4.199835163,0.996332678,-0.016502948,25,25
4693.892,0.213012489,4.199835163,0.996398294,-0.016207679,25,25
4698.892,0.210390797,4.199835163,0.996463315,-0.015915085,25,25
4703.892,0.207113681,4.199835163,0.996527854,-0.015624659,25,25
4708.892,0.201214874,4.199835163,0.996590476,-0.015342857,25,25
4713.892,0.197282336,4.199835163,0.9966517,-0.015067351,25,25
4718.892,0.198593182,4.199835163,0.99671281,-0.014792355,25,25
4723.892,0.192694374,4.199835163,0.996773253,-0.014520362,25,25
4728.892,0.188761836,4.199835163,0.996832193,-0.014255133,25,25
4733.892,0.18089676,4.199835163,0.996889151,-0.01399882,25,25
4738.891,0.182863029,4.199835163,0.996945343,-0.013745955,25,25
4743.891,0.176964221,4.199643372,0.997000885,-0.013496017,25,25
4748.892,0.174997952,4.199835163,0.997055798,-0.013248909,25,25
4753.891,0.173031683,4.199643372,0.997109578,-0.013006899,25,25
4758.892,0.171065414,4.199835163,0.997163013,-0.012766439,25,25
4763.891,0.169099145,4.199643372,0.997215371,-0.012530831,25,25
4768.891,0.16582203,4.199835163,0.997266876,-0.012299058,25,25
4773.892,0.161234068,4.199835163,0.997317018,-0.012073419,25,25
4778.891,0.159267799,4.199835163,0.997366337,-0.011851484,25,25
4783.891,0.158612376,4.199835163,0.997415108,-0.011632012,25,25
4788.892,0.15730153,4.199835163,0.997463684,-0.01141342,25,25
4793.892,0.1507473,4.199835163,0.997510644,-0.0112021,25,25
4798.891,0.1507473,4.199835163,0.997557367,-0.010991847,25,25
4803.891,0.148781031,4.199643372,0.997603801,-0.010782896,25,25
4808.892,0.144193069,4.199835163,0.997649128,-0.010578923,25,25
4813.892,0.140915954,4.199835163,0.997693092,-0.010381084,25,25
4818.892,0.137638839,4.199835163,0.997736078,-0.010187649,25,25
4823.891,0.136983416,4.199835163,0.997778814,-0.009995338,25,25
4828.892,0.136327993,4.199835163,0.99782122,-0.009804512,25,25
4833.892,0.136327993,4.199835163,0.997863447,-0.009614486,25,25
4838.891,0.133706301,4.199835163,0.997905237,-0.009426433,25,25
4843.892,0.132395455,4.199835163,0.997946592,-0.009240337,25,25
4848.891,0.129773762,4.199835163,0.997987066,-0.009058202,25,25
4853.892,0.127807493,4.199835163,0.998026774,-0.008879517,25,25
4858.892,0.12715207,4.199835163,0.99806581,-0.008703857,25,25
4863.891,0.125185801,4.199835163,0.998104715,-0.008528782,25,25
4868.892,0.117976148,4.199643372,0.998142402,-0.008359192,25,25
4873.892,0.12059784,4.199835163,0.998179651,-0.008191569,25,25
4878.892,0.118631571,4.199835163,0.998216516,-0.008025676,25,25
4883.892,0.114699032,4.199835163,0.998252579,-0.007863395,25,25
4888.892,0.114699032,4.199835163,0.998287963,-0.007704168,25,25
4893.891,0.116009879,4.199835163,0.998323563,-0.007543966,25,25
4898.892,0.109455648,4.199643372,0.998358449,-0.007386977,25,25
4903.891,0.111421917,4.199643372,0.998392709,-0.00723281,25,25
4908.892,0.110111071,4.199835163,0.998426893,-0.007078984,25,25
4913.892,0.106178533,4.199835163,0.998460052,-0.006929765,25,25
4918.892,0.109455648,4.199835163,0.998493318,-0.006780067,25,25
4923.891,0.107489379,4.199835163,0.998526221,-0.006632008,25,25
4928.891,0.104212264,4.199835163,0.998558825,-0.006485288,25,25
4933.891,0.101590572,4.199835163,0.998590294,-0.006343678,25,25
4938.892,0.098968879,4.199835163,0.998621852,-0.006201667,25,25
4943.891,0.102245995,4.199643372,0.998652846,-0.006062192,25,25
4948.892,0.100279725,4.199835163,0.998684367,-0.00592035,25,25
4953.891,0.100935149,4.199835163,0.998715044,-0.005782301,25,25
4958.892,0.095036341,4.199835163,0.998745283,-0.005646228,25,25
4963.892,0.095036341,4.199835163,0.998774697,-0.005513862,25,25
4968.891,0.092414649,4.199835163,0.998803669,-0.005383489,25,25
4973.892,0.092414649,4.199835163,0.998831943,-0.005256258,25,25
4978.892,0.091103803,4.199835163,0.998860197,-0.005129113,25,25
4983.892,0.089792957,4.199643372,0.998888064,-0.005003714,25,25
4988.892,0.088482111,4.199835163,0.998915914,-0.004878386,25,25
4993.891,0.091103803,4.199835163,0.998943924,-0.004752343,25,25
4998.892,0.087826688,4.199835163,0.99897162,-0.004627711,25,25
5003.892,0.084549572,4.199643372,0.99899841,-0.004507157,25,25
5008.892,0.085204996,4.199835163,0.999024734,-0.004388698,25,25
5013.892,0.085860419,4.199835163,0.999051011,-0.004270449,25,25
5018.892,0.083894149,4.199643372,0.99907724,-0.004152419,25,25
5023.892,0.085860419,4.199835163,0.999103322,-0.004035051,25,25
5028.892,0.078650765,4.199835163,0.999128841,-0.003920217,25,25
5033.891,0.081272457,4.199835163,0.999153634,-0.003808648,25,25
5038.892,0.079306188,4.199835163,0.999178055,-0.003698752,25,25
5043.892,0.077995342,4.199835163,0.999202877,-0.003587054,25,25
5048.892,0.079961611,4.199835163,0.999227101,-0.003478044,25,25
5053.892,0.077995342,4.199835163,0.999251612,-0.003367748,25,25
5058.892,0.076029073,4.199835163,0.999275369,-0.003260838,25,25
5063.892,0.072751958,4.199835163,0.999298314,-0.003157586,25,25
5068.892,0.074062804,4.199835163,0.999320839,-0.003056225,25,25
5073.892,0.072751958,4.199835163,0.999343388,-0.002954752,25,25
5078.892,0.073407381,4.199835163,0.99936592,-0.002853359,25,25
5083.892,0.072751958,4.199835163,0.999388043,-0.002753806,25,25
5088.891,0.073407381,4.199835163,0.999410525,-0.002652637,25,25
5093.892,0.068819419,4.199835163,0.999432543,-0.002553557,25,25
5098.892,0.072751958,4.199835163,0.999454416,-0.002455128,25,25
5103.891,0.068163996,4.199835163,0.999475902,-0.002358441,25,25
5108.891,0.064231458,4.199835163,0.999496393,-0.002266234,25,25
5113.891,0.06685315,4.199835163,0.999516537,-0.002175583,25,25
5118.892,0.068163996,4.199835163,0.999537618,-0.002080718,25,25
5123.892,0.069474842,4.199835163,0.999558938,-0.001984778,25,25
5128.892,0.063576035,4.199835163,0.999579656,-0.001891549,25,25
5133.892,0.06685315,4.199835163,0.999599561,-0.001801975,25,25
5138.892,0.063576035,4.199835163,0.999619669,-0.00171149,25,25
5143.892,0.063576035,4.199835163,0.999639271,-0.00162328,25,25
5148.891,0.063576035,4.199835163,0.999659047,-0.00153429,25,25
5153.891,0.064886881,4.199835163,0.999678828,-0.001445276,25,25
5158.892,0.061609766,4.199835163,0.999698215,-0.001358031,25,25
5163.891,0.060954343,4.199835163,0.999717424,-0.001271591,25,25
5168.892,0.061609766,4.199835163,0.999736362,-0.001186371,25,25
5173.891,0.060954343,4.199835163,0.999755312,-0.001101094,25,25
5178.892,0.058988074,4.199835163,0.999773777,-0.001018004,25,25
5183.892,0.058332651,4.199835163,0.999791873,-0.000936574,25,25
5188.892,0.058988074,4.199835163,0.999810028,-0.000854874,25,25
5193.892,0.059643497,4.199835163,0.999828562,-0.000771471,25,25
5198.892,0.058332651,4.199835163,0.999846934,-0.000688797,25,
5203.891,0.057677228,4.199835163,0.999864907,-0.000607919,25,25
5208.891,0.057677228,4.199835163,0.999882712,-0.000527796,25,25
5213.892,0.057021805,4.199835163,0.99990037,-0.000448337,25,25
5218.892,0.056366382,4.199835163,0.99991791,-0.000369407,25,25
5223.891,0.055710959,4.199835163,0.999935209,-0.000291558,25,25
5228.891,0.051122997,4.199835163,0.999951428,-0.000218573,25,25
5233.891,0.052433843,4.199835163,0.999967279,-0.000147246,25,25
5238.892,0.050467574,4.199835163,0.999983074,-7.62E-05,25,25
5243.891,0.053089266,4.199835163,0.999999083,-4.13E-06,25,25
